,date,value
562,2022-02-25,1603.349
563,2022-02-28,1596.052
564,2022-03-01,1552.95
565,2022-03-02,1526.211
566,2022-03-03,1533.992
567,2022-03-04,1483.061
568,2022-03-07,1461.227
569,2022-03-08,1525.099
570,2022-03-09,1542.504
571,2022-03-10,1568.735
572,2022-03-11,1557.823
573,2022-03-14,1608.021
574,2022-03-15,1583.471
575,2022-03-16,1613.637
576,2022-03-17,1659.977
577,2022-03-18,1715.148
578,2022-03-21,1728.893
579,2022-03-22,1763.183
580,2022-03-23,1803.186
581,2022-03-24,1707.655
582,2022-03-25,1676.974
583,2022-03-28,1688.632
584,2022-03-29,1718.87
585,2022-03-30,1785.939
586,2022-03-31,1871.97
587,2022-04-01,1666.063
588,2022-04-04,1692.936
589,2022-04-05,1710.834
590,2022-04-06,1731.472
591,2022-04-07,1734.424
592,2022-04-08,1750.498
593,2022-04-11,1758.958
594,2022-04-12,1710.414
595,2022-04-13,1815.555
596,2022-04-14,1706.935
597,2022-04-15,1706.935
598,2022-04-18,1738.379
599,2022-04-19,1817.292
600,2022-04-20,1866.56
601,2022-04-21,1854.7
602,2022-04-22,1765.031
603,2022-04-25,1783.609
604,2022-04-26,1819.343
605,2022-04-27,1803.162
606,2022-04-28,1818.416
607,2022-04-29,1906.802
608,2022-05-02,1796.302
609,2022-05-03,1796.252
610,2022-05-04,1815.656
611,2022-05-05,1844.762
612,2022-05-06,1861.866
613,2022-05-09,1858.995
614,2022-05-10,1864.225
615,2022-05-11,1876.119
616,2022-05-12,1900.069
617,2022-05-13,1865.287
618,2022-05-16,1833.152
619,2022-05-17,1877.483
620,2022-05-18,1973.373
621,2022-05-19,1981.005
622,2022-05-20,1987.987
623,2022-05-23,2044.658
624,2022-05-24,1987.865
625,2022-05-25,1995.75
626,2022-05-26,2007.702
627,2022-05-27,2006.688
628,2022-05-30,2006.688
629,2022-05-31,1978.538
630,2022-06-01,1965.015
631,2022-06-02,1985.239
632,2022-06-03,2031.228
633,2022-06-06,2040.093
634,2022-06-07,2091.395
635,2022-06-08,2140.277
636,2022-06-09,2142.318
637,2022-06-10,2162.885
638,2022-06-13,2212.62
639,2022-06-14,2223.857
640,2022-06-15,2162.924
641,2022-06-16,2178.382
642,2022-06-17,2229.279
643,2022-06-20,2229.279
644,2022-06-21,2188.627
645,2022-06-22,2259.458
646,2022-06-23,2285.442
647,2022-06-24,2180.984
648,2022-06-27,2155.942
649,2022-06-28,2213.784
650,2022-06-29,2226.976
651,2022-06-30,2329.743
652,2022-07-01,2167.085
653,2022-07-04,2167.085
654,2022-07-05,2138.28
655,2022-07-06,2168.026
656,2022-07-07,2172.457
657,2022-07-08,2144.921
658,2022-07-11,2164.266
659,2022-07-12,2146.132
660,2022-07-13,2155.29
661,2022-07-14,2207.121
662,2022-07-15,2153.75
663,2022-07-18,2190.375
664,2022-07-19,2211.821
